0.001760244369506836,0.0010551698505878448
0.005000591278076172,0.00038890051655471325
0.00748896598815918,0.0005214649718254805
0.009978055953979492,0.0005986052565276623
0.012474298477172852,0.0004531827289611101
0.014968633651733398,0.0008732662536203861
0.01747274398803711,0.0009952392429113388
0.019962787628173828,0.0004967523273080587
0.02245783805847168,0.00040526152588427067
0.024953842163085938,0.0005254172720015049
0.02745652198791504,0.0005078839603811502
0.02995014190673828,0.0005199352744966745
0.03244519233703613,0.0010056013707071543
0.03494071960449219,0.0008364859968423843
0.03745150566101074,0.0004096853081136942
0.03993844985961914,0.0004723900929093361
0.04243326187133789,0.0005706341471523046
0.04493141174316406,0.00044523621909320354
0.04743313789367676,0.000685681588947773
0.04992866516113281,0.0010473234578967094
0.05242204666137695,0.0006401725113391876
0.0549163818359375,0.00038747326470911503
0.05741405487060547,0.0005258829332888126
0.05991005897521973,0.0005804083775728941
0.062404632568359375,0.0004400080069899559
0.06490397453308105,0.0008652312681078911
0.06740260124206543,0.0009869469795376062
0.06989812850952148,0.0004907732363790274
0.07239079475402832,0.0004029122646898031
0.07490062713623047,0.0005404744297266006
0.07738852500915527,0.0005127338226884604
0.07988142967224121,0.0005165219772607088
0.0823814868927002,0.001001619966700673
0.08487486839294434,0.0008361600339412689
0.08737564086914062,0.00040459795854985714
0.08986639976501465,0.0004469463601708412
0.09236502647399902,0.0006085517816245556
0.09485960006713867,0.0004781328607350588
0.09736084938049316,0.0006500526797026396
0.09988927841186523,0.001035137102007866
0.10235261917114258,0.0006638676859438419
0.1048440933227539,0.00037948600947856903
0.10734844207763672,0.0004761491436511278
0.10983777046203613,0.0005353009328246117
0.11233901977539062,0.00043003703467547894
0.11482763290405273,0.0008419773075729609
0.11733102798461914,0.0010158051736652851
0.1198263168334961,0.0005238654557615519
0.12231898307800293,0.00039118342101573944
0.12481951713562012,0.0005367514677345753
0.12731480598449707,0.0005224824417382479
0.12981438636779785,0.0004998513031750917
0.1323096752166748,0.0009789783507585526
0.13480567932128906,0.0008563126903027296
